ch.epfl.scala	zinc-ivy-integration_2.11	1.0.3+30-660ed3cb	-	7874c8addabba00f7dcd17538d8afb9dbf816892
de.gematik.ti	test.utils	1.1.1	1.1.1-adoc	ed02b6ba36551b63fc84a2aa19ef4722a454b229
info.novatec.testit	webtester-support-spring5	2.10.0	-	d1ade9f731034a8882f23787509fb17d053b225d
info.novatec.testit	webtester-support-spring5	2.10.3	-	9e410933d1f0a26c9580268fef0005e620a12bcf
info.novatec.testit	webtester-support-spring5	2.7.0	-	1606036d4361698f4cfb4427ab80ecda1ad19308
info.novatec.testit	webtester-support-spring5	2.8.0	-	74bdcf50ed17c0587ab2c733b2b716345a8b06e6
info.novatec.testit	webtester-support-spring5	2.9.0	-	ee2810ce5d2893ac7c2b151ea849916898a9f8c1
io.github.copper-leaf	ballast-viewmodel-jvm	3.0.0	-	4e0086bb47c63f48bec5b10f43e53b79be1c080c
io.github.copper-leaf	ballast-viewmodel-jvm	3.0.1	-	4e0086bb47c63f48bec5b10f43e53b79be1c080c
io.github.copper-leaf	ballast-viewmodel-jvm	3.0.2	-	4e0086bb47c63f48bec5b10f43e53b79be1c080c
io.github.copper-leaf	ballast-viewmodel-jvm	4.0.0	-	fc42266c5f1a4262300c9b3ed8b17d945d7022bf
io.github.copper-leaf	ballast-viewmodel-jvm	4.1.0	-	50aa9cac473a53220919864e73585a981771150f
io.github.copper-leaf	ballast-viewmodel-jvm	4.2.0	-	50aa9cac473a53220919864e73585a981771150f
io.github.copper-leaf	ballast-viewmodel-jvm	4.2.1	-	50aa9cac473a53220919864e73585a981771150f
io.github.janhicken	versions-maven-plugin	2.9	-	9bc5b6cd48d95bfc36785accc9fb60adc623a6e1
io.github.mercurievv.minuscles	fields_names_2.13	0.1.0	-	6c9fb48ca6a0af79dd89742b6593bbffb0768576
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.42.12	-	4c756d3becb677d2ebc4d516438dbb24ead5f84c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.45.1	-	fc12f8d5191c79df82aaa3256a40ff43eaec8f02
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.45.2	-	d69a62d57eff33e5c88985b9145a5218bda6cb30
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.45.3	-	97cd10fb88d41c63555fa8ffbb6c2b1170303331
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.48.1	-	31d9505fc1ac83ccf24ae0114f0263e7266e2eb5
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.48.2	-	cb5883e7032eade341279d4e7feffc481160ba09
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.49.1	-	e53795d7d3c6a65a244ecdf5503b26a6e2089784
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.49.2	-	7f91a165526d754f3bc3e3708adfa2f0f1987c5f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.50.2	-	02f1838db7c008ff772e17e6c86e3f4072393eb7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.51.1	-	5349df518d3bbbe86d7befc69e8115e55e5dfe32
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.51.2	-	6129e0efd04ee106a15cc160b2a3b149a8b891bf
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.53.1	-	eb209324bfcf63dbba17cf0d0d25ae89a365b0f9
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.53.2	-	0732d8d4986da595c8317dcc686b3c05f4f77c90
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.53.3	-	aa99ab94103a15b3b849edda596fc4a7c469c32e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.57.1	-	bb7533f4eef0501bd9f661c88201829235576bea
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.58.1	-	6a95a20151d7fa444af9fe7d12275b87cdc70e2f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.60.1	-	8c1a84024071f97c9f532eaa85dfbb17caf937de
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.61.1	-	5f06cd24538f1f55b4e7baa9267872da0bee3de3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.63.1	-	2d6c6d4e23af0233ac62d6734bdf1bcd0529d6a4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.65.2	-	d2ab8d51f4678760b5b0646290b7c31b85864900
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.65.3	-	7bf0f57c71c303dbbcca5a644371a2aac8287b89
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.66.2	-	3667f41eae1f2b2d8b571ceeda6d911abf475703
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.66.3	-	1b90a437f328598548523a8b0fb58af3e8af7e6b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.67.1	-	361b37b4b41f8bf90f9bf945140cafc0aa3b58d3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.68.2	-	2060fca455fea07ddf266fa60887459f2df621a7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.68.3	-	0b8af378292367f120697692908891c58caeb162
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.69.1	-	09c06e22c2ea5a7af398d0e046c285b07728cc31
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.69.2	-	6c98fbad16aa4527f872a102f534847641e4df97
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.69.3	-	4455d191952d85676d1c202d24330bef6af1a649
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.70.1	-	d7a7e5fd070e12a1a50144f583bd43c124b9e2cb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.71.1	-	5ed14b22c7568e2e27270795ee110dfaa09b0546
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.71.2	-	bbbbe51c374bd0db080e5cb42eae3ea08ed9d994
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.71.3	-	ad29f36a47635f6cf6514fd05166e44c0d78fef7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.73.1	-	e6d0816d34d89a8acc2caab34ab1b1ce79fd8f20
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.73.2	-	7e8dba0da2aa25691addbe87e57a32014167f422
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.73.3	-	e75e936ed37bd5807064a41dbe69bf5143f6896c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.73.4	-	a056a7078d78e579275ada0383cdbadfb8598c77
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.74.1	-	6b9427c9db371572340230fffd791c131d05f87c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.74.2	-	b1d83e192b93877c805e5e32a0d70fd716fc8a8a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.77.1	-	4132a9aa9d17d7280b333e35c6a2f476986b428c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.77.2	-	471ed17fcf6fb7818f812e1a2ea16cd33863fe11
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.79.1	-	3e6678a6783a8d7ceea54ef589c475d9e59b97e4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.80.1	-	f94442ef128dd76b6ee7995be32e63796b3d3a22
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.80.2	-	d6a535c24482db523f49af23938e7917e74283ca
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.81.1	-	e60c18a004a2261f66d591dbdc7e6337fccf4c17
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.81.2	-	bef5195c717a23cf4b2ea144cda9e778fda61c7b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.82.1	-	2e0fa3cf796e1b2f5d7da694ca8c268159ab320f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.82.2	-	a847dba3cdbbe20aefbeeac10d5f971f1b9ca533
io.github.vigoo	zio-aws-amplifybackend_2.13	3.15.82.3	-	10a480525947d6006ecbd1f250679f2300c0eafd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.0.1	-	83dda69c4191b6e0fec2d347e01db4d56a97fbfb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.0.2	-	942c9ad76d7b228861e766894c25a2a710b3e414
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.1.1	-	44deecd05ff77c9176fe2c692c0672223bf0ae0b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.1.2	-	5215592f23d6d1c6dceb5005b7a19fb0c0689e72
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.100.1	-	757117718ea43987e7b1755f701ce2e899f14084
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.101.1	-	c92237cf53a3813e9dc6163d4a60bd7efda6e317
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.102.1	-	16187250fecad73da105668b99bc37af25c6f024
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.102.2	-	29057fadb919220e1b2f61c493995a7ce722bd65
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.104.1	-	67cd4522e701044c6816ddaa061d5a1c92df57c2
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.13.1	-	0f7f7d6bb7a3b5a99a39f7345373509874501d63
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.13.2	-	907b42c1574df1dcd55e5f1921ae027efcce821b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.14.1	-	188caecc93880c2937382337f65a08b7cb2ed31e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.14.2	-	2158ce7a0548f43de51c341d45d84be2ba9d7c31
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.16.1	-	f141f4af952d48ec6b9add8b3593a57efccf2075
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.17.1	-	87c12139b05ecc214db9a1247dce52825cdae68d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.17.2	-	967703bdf9604ed34467c363722e7d3a6783cb58
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.18.1	-	ab5adf96fb322dbbda460e94ed4fd2120be0c356
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.18.2	-	711741bb0cccfc4cb1d6e50ee696504dfff59e47
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.18.3	-	103eac3ae2643e83529e64054b30adec0a4e559e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.2	-	d0a4793f6a0283f01aa12181486de38dfb7944a3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.3	-	9ce932b641deb5922825f648fad86e73e49c6ce9
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.4	-	232e98dbb0c2aefed85b2a98fe65d5afd647c9c7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.5	-	317978a8b72cd4ffb7193b5de7e6c63d148a37dd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.6	-	fc6a71c8022810d2fc24e044ba8ac56a3b03f192
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.20.7	-	cfc5f9359100d9644cc5afee9c433ade51f51776
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.3.1	-	0228ca24ce0b8c417968bc1190dfa0537684c55e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.3.2	-	df0dc1bfe0cded9cbf8d0b28c2b412d1cd3b0f69
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.34.1	-	60e10f49fd6ea7f0d7808ee2ac1446f8e574b35f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.34.2	-	86e4cecf2e29b8d6cf97797d981fd3e3a9e33264
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.35.1	-	7b48503633a4d892f9c2ad6c31106f21eb7c6b85
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.36.1	-	da7e3b0a5b2f2ec2698ee87ef0f1b11c1c53c289
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.36.2	-	ae7f9d07b6554ce55c5168707b17fce0f00027be
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.37.1	-	19a9ce64777cce620f817c2f0870eeeb6cf7ff6e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.37.2	-	9bd3bd22ca5aea56ca94b78394844a26821c74d6
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.38.1	-	929d0980f7578ea053fadf10faf99314c8b38f14
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.39.1	-	732976391c83de29b56bc772435a77bc5cca874a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.39.2	-	a503e1fd1380c228b020c390a5f5f81dee9f4acc
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.4.1	-	f8ad9b302b880103db7a97b99f23eb8c95a32f6e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.4.2	-	08483c69a5312c30eff3b08b40ed7bb22cfd7ee1
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.40.1	-	4800a6fa47d729858a7d522841c8d02db0f34302
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.42.1	-	25470083e4a323eec32cf561c2abcba675ad33cc
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.43.1	-	f7015243726fcea46508f113310cb3a142057095
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.43.2	-	61843951923d60e66f679376dcec7452cfb1b556
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.44.1	-	be9e96a5fcfac53eb816a04681c8a1862ff44894
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.44.3	-	00ef8dced7073d21de4f34ff5f7440ba6bf50fc6
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.45.1	-	ef31169f902ce665126b8f8c6ec59a419592fceb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.46.1	-	99cd299b39c0d624fa718a5ba3bc25958d420b67
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.46.2	-	b5100f10d8630c085cdeb8e2f969000fd3e0073a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.47.1	-	40eeff707a373bb7331a939cfb6567a4fbbc7124
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.47.2	-	188d17fe89d84d1c25e9d82b456595ed1a43109c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.48.1	-	545bed62edcd68ebebd7f9b0fbf2ed0e7c5d303e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.5.1	-	2c3773ab8a630579e89a0475eb5f84e1c0dbb8b2
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.5.2	-	ccadcd5d32e65e3a0a847fe2f34519d572d5017b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.50.1	-	ef53e94f36735c674a01e19e152d89ff61269834
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.51.1	-	5f1cec9efc122a842a6658854803ea1c48bd852b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.52.1	-	088f961ae89d4212635dd4eff1b5a009494c2bdd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.54.1	-	9cad055eb36632d65ca75dea19b1f078986be95d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.57.1	-	97add8df351ce307d6a87eb9914d16cb928fa68f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.57.2	-	b041ed517e36068e1519a002b7b24d6bd3165b47
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.59.1	-	8f77015503b5c2621498213c4b1d0f242780dc55
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.6.1	-	412344c8f01361f75c5e3355c57d7106897d8331
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.60.1	-	bc3ae19d0fc2527cf52041bb79afe49f2e9f8f9c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.60.2	-	dd625ed69ca34e0044d99c3c19413101cce14a2e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.61.1	-	acef718f8927ec92f538bedbc9387d541a97dd50
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.61.2	-	73f6aa8b8561a8c69b779cd02dc5816c3294f1aa
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.62.1	-	0e3bbb73fa5430e7d53eee9aa4d3556208ecb97a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.62.2	-	cf576946176b5e263babb51a9c7f29f7a9c39333
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.62.3	-	2a0b609e8e4999ac90ec033049233aa5ee772568
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.66.1	-	ad0a98f17c8ed220bcb5dd0c40d0ee2a91dd402b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.68.1	-	b570b2d907413e7db3c6e62b1440b04c061548e3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.69.1	-	0b17f7319d16cfc98b0bc855d308d77a33e8dd47
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.69.3	-	5714ab7097a4823a46c17cb15f41f039958880cd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.7.1	-	9e733e96c89dd24b1b5cadc019b2cc536d4defe3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.70.1	-	f6d38d41140eb504f0719df08197e921bb05c5dd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.70.2	-	83bd0745636f579feca734569c31f46bdc7d8fd4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.70.3	-	813b1fb8d6794f6fdab2b7b3549bd261921033b0
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.72.1	-	979e88f4d2f10a0f1ee2ef4bc5e48e3f75cb4898
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.73.1	-	8ffe228f1e95cc0b8d90fede1ba0093b66fef653
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.1	-	b623cec0b46ef2482366c5050a6c02e64fa372b1
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.2	-	a87a8e55a9e8d627705089b7dabe31299715f072
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.3	-	2ba333e40b62beb21a05d9273012f32d3817025f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.4	-	ef60aa03a13fa9d2e16e353a66153b045df6fe75
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.5	-	cd8e08d4d1f8f6dc0320e0d2e277637811469849
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.74.6	-	0549d43042d1d15919ae05b827afd7d57c2a1396
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.76.1	-	beea4ba065fe69fc1a9ee8b41f42481f44da0358
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.77.1	-	aff0d88fd0e783b4489d2066e174bb530291fa4e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.78.1	-	1e1a171cf44668a82935e10d5c886d5d1172febc
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.78.3	-	2645467e72f5137dbed3424641e4b80fdf0ee150
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.78.4	-	49dde56f01509721ebd0fc0e24ca20562dc61c84
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.78.5	-	ddf67f6ad2a13ff8433d0a681988585da487570e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.78.6	-	9a94b98fb5f3c69e447f2815b96e7b1c70017c62
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.79.1	-	46d9163df93a349f3f37820481624c71a74c2d1d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.79.2	-	2fc51e9078e35a68e416edb8e30ad6e2001faabf
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.79.3	-	6d1d11ec6437256c724d782a63a53d4e6e846e1b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.8.1	-	109153e2255a077a07d6a864b5bcb69f59a45136
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.8.2	-	6fb4c27438cf5effd7615be163620dde1b211971
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.87.1	-	b02c5ca3f24b4c429caa020a772bf1543bc948ec
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.88.1	-	1cf02d03a78e2734cfc01346b5ae68471b7eeb69
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.89.1	-	3cc58c2f1c45f40fdf53f5a261447576f87214ab
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.90.1	-	a78e916329a9721848c547741fb1ea2540eb9734
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.91.1	-	b837c0e4de7cf13532c3853acf4c528a84788c1b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.92.1	-	21b4ae4b7177a8a75fa7dbdb924a245e71005fc9
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.92.2	-	b5b872ccd8ce1dab1a41d3a4b4a06579402fd158
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.94.1	-	2c458c7c75f6e488dd1cb4a4b010ced4d1ed49e5
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.95.1	-	e01f6e8e3bf44fb1266f24e8d84b5b622a674efb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.95.2	-	3e390e4304f13914495a2f1e8376a7194914f2bb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.96.1	-	69bd8f86252301983f7693f675f0266a8cdf289a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.97.1	-	bb9dcc4343ba0db4739068c2a2a76b5b971bbaeb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.97.2	-	fa326201ab87cbe8277fd64f061c1da0ef7b01e2
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.97.3	-	2292c721b81ba339be0e82ef88fe4ed2a69a211c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.16.99.1	-	708416cb2d89278b9164890a119265e7c8acfead
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.1.1	-	31cc8a115eb62189f2ab06b0515a53d73fc42b59
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.100.1	-	c9c1f244586081702aa9f6b8a3b37d96cfb4a7c9
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.100.3	-	1201967abec00413fccd068a911665fc12e9f922
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.101.1	-	e0ee4e4737e5a8e2d5706b9bacb5b06a02fdf4a3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.102.4	-	ff18c518abc94eaba10d1360a5cf109604ad566d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.102.5	-	c76cb24bba8710f7e79fe39717b1bc1b51b5232a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.102.6	-	ff5fecf7644450210bea2e348567fdfc1107181b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.103.1	-	da80abbc68d0df8acbf310797098d1218d4181ce
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.1	-	eab4eb3d1386ee698eb79cb55efee22cc4514cac
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.2	-	5ba0a765b73559204d2fdfbdc3cff39c428fde2f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.3	-	b30430935492e296ad85d81501b5a33a9dc55b88
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.4	-	b8c810b1f1a28b2f556f70e03097af4fe062c65b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.5	-	b0e1014e9cfe07663d7909dcb61f867870dc7b9a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.104.7	-	a423b06bb8c9c38a2ae23125ec1ca56664525444
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.11.1	-	1ad8e685327e7b7be80ec49f3a09f27caed089bf
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.12.1	-	99bdb489d3500958a47951213a4d5e3f94550269
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.12.2	-	1ca5abd2451a61f4a04e5a4199409a5bc80227db
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.12.3	-	e3cc62ef31f6c7e6ccfc572ee3929697dff18777
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.19.1	-	b3e1ea27780a92abf704074f60cbc59024e747df
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.2.1	-	884e67f1d1823cf3cfbb27dfda1f77b0646c400b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.20.1	-	caca48797c910758ff51d1c97e76ffb354d02a03
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.21.1	-	5041ea85e2968453d11c99a983d3857cc2491262
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.21.2	-	e1b2dbb8a1a6469cb22f7473d7351dda4347d50c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.22.1	-	d81162567f45767024705a7d9e30014fe720ad12
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.23.1	-	05fa1e8e0732b7e77671abc3ea331837683d05fc
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.24.1	-	0e367cd2c7dfb8488a787f3c58698d9501782454
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.24.2	-	7a9a859920e391210233faec2d220f76fd65e235
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.25.1	-	5689c9207ccc17e86cc467e03dd74f33193df2fa
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.26.1	-	3e721a8c877ac45e74867ce183bee8f7e9e3ea75
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.26.2	-	25c978888db3ebc0f6af1d9c802208d2f737127f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.27.1	-	4d3f6aab3d570563ae0739fac63667423e95eb38
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.27.2	-	62d87aabc7867ef88217110ac29406da82a50885
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.29.1	-	9344b8c443c51871ba11b070c0213c3208b2c508
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.30.1	-	bdd3590398da5e55de79c1b8373b63ee5e6223a3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.31.1	-	2db0d155f8d6f50502e3e08f9470f32b2d30d58e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.31.2	-	0b04fb6ea6a57016d2a431caccf669261ed05f26
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.33.1	-	46b7bc5b8a9769759087f9f7caa9a180c7a39bf2
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.34.1	-	dad1b5ce7848a933a4e327b64b1a2b3565645bb7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.35.1	-	291baa8806bb1116a873a224c53c572bb809e89f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.36.1	-	8859dbc6a22a3a9c307ba274a9ecffc52668ac7a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.37.1	-	7065723aea7b32d28b11ae63b8c28f977a5af62f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.38.1	-	3504bb334e685271150b6ffcf1a171541f83fd7c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.39.1	-	18fd6a2878255bac4774435c9cd26e6a0425a59d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.40.1	-	b1c328ed631e11c69708e1a55ac29c4bffd75854
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.41.1	-	f64e3e4735a9b4c2c9613b9c19f00c3190fb35fb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.41.2	-	791ba2608629a4334b811b4ea26e359cfb9e91f1
